"COUNTRY","Country","PRODUCT","Product","PLANT","Plant","BALANCE","Balance","TIME","Time","Value","Flag Codes","Flags"
"AUT","Austria","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2019","2019",0,,
"AUT","Austria","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2020","2020",0,,
"AUT","Austria","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2021","2021",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1990","1990",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1991","1991",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1992","1992",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1993","1993",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1994","1994",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1995","1995",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1996","1996",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1997","1997",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1998","1998",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1999","1999",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2000","2000",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2001","2001",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2002","2002",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2003","2003",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2004","2004",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2005","2005",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2006","2006",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2007","2007",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2008","2008",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2009","2009",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2010","2010",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2011","2011",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2012","2012",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2013","2013",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2014","2014",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2015","2015",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2016","2016",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2017","2017",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2018","2018",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2019","2019",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2020","2020",0,,
"BEL","Belgium","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2021","2021",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1990","1990",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1991","1991",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1992","1992",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1993","1993",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1994","1994",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1995","1995",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1996","1996",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1997","1997",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1998","1998",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1999","1999",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2000","2000",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2001","2001",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2002","2002",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2003","2003",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2004","2004",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2005","2005",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2006","2006",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2007","2007",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2008","2008",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2009","2009",0,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2010","2010",88,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2011","2011",26,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2012","2012",21,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2013","2013",16,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2014","2014",13,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2015","2015",14,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2016","2016",14,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2017","2017",11.2,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2018","2018",11.5,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2019","2019",12,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2020","2020",5.2,,
"BEL","Belgium","CFPRODUCT056","     Biodiesels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2021","2021",2.1,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1990","1990",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1991","1991",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1992","1992",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1993","1993",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1994","1994",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1995","1995",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1996","1996",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1997","1997",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1998","1998",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1999","1999",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2000","2000",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2001","2001",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2002","2002",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2003","2003",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2004","2004",0,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2005","2005",81,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2006","2006",226,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2007","2007",196,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2008","2008",141,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2009","2009",360,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2010","2010",177,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2011","2011",200,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2012","2012",129,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2013","2013",111,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2014","2014",77,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2015","2015",116,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2016","2016",17,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2017","2017",24.4,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2018","2018",62.7,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2019","2019",59.4,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2020","2020",19.4,,
"BEL","Belgium","CFPRODUCT057","     Other liquid biofuels","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","2021","2021",8,,
"CAN","Canada","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1990","1990",0,,
"CAN","Canada","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1991","1991",0,,
"CAN","Canada","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1992","1992",0,,
"CAN","Canada","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1993","1993",0,,
"CAN","Canada","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1994","1994",0,,
"CAN","Canada","CFPRODUCT055","     Biogasoline","CFPLANT007","Total plants","CFBALANCE003","Gross electricity production (GWh)","1995","1995",0,,
