"COUNTRY","Country","PRODUCT","Product","BALANCE","Balance","TIME","Time","Value","Flag Codes","Flags"
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2006","2006",4891,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2007","2007",4771,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2008","2008",5274,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2009","2009",5569,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2010","2010",6628,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2011","2011",6094,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2012","2012",6167,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2013","2013",6209,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2014","2014",5139,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2015","2015",5533,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2016","2016",6424,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2017","2017",7531.189,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2018","2018",6724.875,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2019","2019",6438.385,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2020","2020",5724.844,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2021","2021",5846.221,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1989","1989",70652,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1990","1990",69464,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1991","1991",71784,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1992","1992",74574,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1993","1993",74184,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1994","1994",76694,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1995","1995",77770,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1996","1996",81838,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1997","1997",83009,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1998","1998",87643,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1999","1999",83157,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2000","2000",85998,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2001","2001",89812,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2002","2002",92041,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2003","2003",92840,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2004","2004",97043,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2005","2005",95598,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2006","2006",94489,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2007","2007",100751,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2008","2008",103187,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2009","2009",108767,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2010","2010",114825,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2011","2011",109145,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2012","2012",99174,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2013","2013",97450,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2014","2014",98715,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2015","2015",105731,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2016","2016",110979,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2017","2017",113402.751,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2018","2018",110842.488,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2019","2019",117856.188,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2020","2020",120157.982,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2021","2021",117878.328,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1989","1989",119197,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1990","1990",121848,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1991","1991",111009,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1992","1992",117503,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1993","1993",120107,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1994","1994",113356,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1995","1995",123199,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1996","1996",104984,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1997","1997",111657,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1998","1998",117008,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","1999","1999",122717,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2000","2000",142982,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2001","2001",121890,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2002","2002",130705,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2003","2003",107273,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2004","2004",110617,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2005","2005",138009,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2006","2006",121582,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2007","2007",137192,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2008","2008",142134,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2009","2009",131773,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2010","2010",123631,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2011","2011",127539,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2012","2012",147663,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2013","2013",134072,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2014","2014",141970,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2015","2015",144546,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2016","2016",149042,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2017","2017",149480,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2018","2018",146890.773,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2019","2019",135292,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2020","2020",154254.987,,
"NOR","Norway","CBPRODUCT001","Electricity (GWh)","CBBALANCE001","Total gross production","2021","2021",157962.438,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1989","1989",4592,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1990","1990",5081,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1991","1991",5586,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1992","1992",5979,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1993","1993",6476,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1994","1994",7135,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1995","1995",8070,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1996","1996",8667,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1997","1997",9577,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1998","1998",9774,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1999","1999",10991,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2000","2000",12435,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2001","2001",13086,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2002","2002",14587,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2003","2003",15526,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2004","2004",15437,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2005","2005",16595,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2006","2006",15816,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2007","2007",16946,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2008","2008",17768,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2009","2009",19526,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2010","2010",19116,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2011","2011",20136,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2012","2012",20272,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2013","2013",20526,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2014","2014",20927,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2015","2015",23733,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2016","2016",22616,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2017","2017",21097.328,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2018","2018",23283.944,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2019","2019",22392.812,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2020","2020",21683.251,,
"KOR","Korea","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2021","2021",23653.509,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1989","1989",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1990","1990",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1991","1991",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1992","1992",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1993","1993",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1994","1994",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1995","1995",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1996","1996",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1997","1997",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1998","1998",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1999","1999",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2000","2000",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2001","2001",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2002","2002",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2003","2003",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2004","2004",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2005","2005",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2006","2006",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2007","2007",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2008","2008",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2009","2009",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2010","2010",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2011","2011",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2012","2012",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2013","2013",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2014","2014",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2015","2015",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2016","2016",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2017","2017",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2018","2018",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2019","2019",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2020","2020",0,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2021","2021",0,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1990","1990",3555,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1991","1991",2,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1992","1992",2,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1993","1993",170,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1994","1994",830,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1995","1995",391,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1996","1996",211,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1997","1997",1,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1998","1998",384,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","1999","1999",642,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2000","2000",322,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2001","2001",457,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2002","2002",490,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2003","2003",38,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2004","2004",636,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2005","2005",707,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2006","2006",302,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2007","2007",1964,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2008","2008",2123,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2009","2009",2605,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2010","2010",3100,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2011","2011",2764,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2012","2012",3244,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2013","2013",3650,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2014","2014",3023,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2015","2015",3425,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2016","2016",3795,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2017","2017",4137.077,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2018","2018",4264.801,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2019","2019",3492.683,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2020","2020",2547.73,,
"LVA","Latvia","CBPRODUCT001","Electricity (GWh)","CBBALANCE005","Exports","2021","2021",2893.735,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1989","1989",95680,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1990","1990",93650,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1991","1991",104192,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1992","1992",108159,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1993","1993",109596,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1994","1994",118793,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1995","1995",122979,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1996","1996",126386,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1997","1997",135498,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1998","1998",147648,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1999","1999",154890,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2000","2000",167495,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2001","2001",171027,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2002","2002",175884,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2003","2003",176838,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2004","2004",187709,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2005","2005",196775,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2006","2006",204628,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2007","2007",210177,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2008","2008",215943,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2009","2009",213391,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2010","2010",219133,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2011","2011",233796,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2012","2012",241416,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2013","2013",244540,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2014","2014",248199,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2015","2015",256467,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2016","2016",263138,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2017","2017",265365.13,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2018","2018",300050.167,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2019","2019",299610.116,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2020","2020",276904.788,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2021","2021",287648.1,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1989","1989",806,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1990","1990",828,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1991","1991",910,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1992","1992",982,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1993","1993",939,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1994","1994",848,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1995","1995",834,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1996","1996",935,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1997","1997",1138,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1998","1998",1042,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","1999","1999",1184,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2000","2000",1188,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2001","2001",1361,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2002","2002",1250,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2003","2003",1329,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2004","2004",1241,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2005","2005",1455,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2006","2006",1475,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2007","2007",1476,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2008","2008",1537,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2009","2009",1380,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2010","2010",1428,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2011","2011",1362,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2012","2012",1595,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2013","2013",1571,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2014","2014",1527,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2015","2015",1550,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2016","2016",1460,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2017","2017",1531.876,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2018","2018",1441.219,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2019","2019",1557.188,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2020","2020",1360.824,,
"NZL","New Zealand","CBPRODUCT001","Electricity (GWh)","CBBALANCE002","Own use","2021","2021",1334.29,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1989","1989",111867,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1990","1990",110011,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1991","1991",121988,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1992","1992",126290,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1993","1993",128942,,
